resource_id,event_timestamp,dataset_split,heater_type_heat_pump,rated_power_kw,tank_capacity_l,minimum_comfort_temp_c,maximum_temp_c,temperature_band_c,recovery_rate_c_per_hour,baseline_duty_cycle,event_hour,event_weekday,flex_direction_reduce,pre_dispatch_temp_c,pre_dispatch_power_kw,directional_temperature_margin_c,directional_temperature_margin_fraction,potential_kw,prior_event_count,prior_response_ratio_mean,prior_response_ratio_ema,prior_response_ratio_std,prior_delivered_kw_mean,prior_availability_rate,prior_override_rate,target_delivered_kw,target_response_ratio,target_is_available,target_has_override,target_outcome,target_hot_water_draw_l
wh-0357,2025-11-12T19:00:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,19.0,2,1,53.155,3.302234,3.187,0.394333,3.302234,24,0.546478,0.587752,0.387311,1.935736,0.75,0.125,0.134845,0.040835,0,0,unavailable,1.173
wh-0357,2025-11-16T07:45:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,7.75,6,1,50.712,3.38491,0.744,0.092056,3.38491,25,0.526253,0.396331,0.392208,1.8637,0.72,0.12,2.260683,0.667871,1,0,partial,22.762
wh-0357,2025-11-23T21:15:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,21.25,6,1,51.5,4.156205,1.532,0.189557,4.156205,26,0.5317,0.49137,0.385555,1.878969,0.730769,0.115385,3.275613,0.788126,1,0,partial,28.854
wh-0357,2025-11-29T18:45:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,18.75,5,1,56.249,3.236161,6.281,0.777159,3.236161,27,0.541197,0.595235,0.381434,1.930696,0.740741,0.111111,2.991566,0.924418,1,0,delivered,29.375
wh-0357,2025-12-04T08:45:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,8.75,3,1,53.961,2.728498,3.993,0.494061,2.728498,28,0.554883,0.710449,0.381253,1.968585,0.75,0.107143,2.15156,0.788551,1,0,partial,0.0
wh-0357,2025-12-12T19:45:00+05:30,train,0,4.563426,276.195,49.968,58.05,8.082,9.138,0.162472,19.75,4,0,51.828,1.008055,6.222,0.769859,3.555371,29,0.562941,0.737785,0.37704,1.974894,0.758621,0.103448,3.246855,0.913225,1,0,delivered,24.274
wh-0358,2025-06-22T08:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,8.75,6,0,51.601,1.191546,8.866,0.865229,3.799552,0,,,,,,,0.153315,0.040351,1,1,override,38.521
wh-0358,2025-06-28T20:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,20.5,5,1,55.651,3.052637,5.431,0.530009,3.052637,1,0.040351,0.040351,,0.153315,1.0,1.0,0.904063,0.296158,1,1,override,14.79
wh-0358,2025-07-02T21:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,21.5,2,1,56.651,3.866653,6.431,0.627598,3.866653,2,0.168254,0.129883,0.127904,0.528689,1.0,1.0,2.849667,0.736985,1,0,partial,1.976
wh-0358,2025-07-08T21:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,21.5,1,1,49.653,3.593121,0.0,0.0,3.593121,3,0.357831,0.342369,0.287724,1.302348,1.0,0.666667,1.724434,0.479926,1,0,partial,14.966
wh-0358,2025-07-16T19:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,19.25,2,1,57.309,3.122295,7.089,0.691812,3.122295,4,0.388355,0.390514,0.254723,1.40787,1.0,0.5,0.089414,0.028637,0,0,unavailable,15.39
wh-0358,2025-07-23T07:00:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.0,2,1,50.561,4.737666,0.341,0.033278,4.737666,5,0.316411,0.263857,0.269463,1.144179,0.8,0.4,3.515567,0.742046,1,0,partial,12.311
wh-0358,2025-07-28T07:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.25,0,1,50.943,4.260632,0.723,0.070557,4.260632,6,0.38735,0.431223,0.292695,1.53941,0.833333,0.333333,0.020087,0.004715,0,1,unavailable,0.0
wh-0358,2025-08-02T07:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.5,5,0,52.511,1.216394,7.956,0.776422,3.774704,7,0.332688,0.281945,0.302258,1.322364,0.714286,0.428571,3.700204,0.980263,1,0,delivered,29.341
wh-0358,2025-08-10T19:00:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,19.0,6,1,59.186,3.814596,8.966,0.874988,3.814596,8,0.413635,0.526356,0.354692,1.619594,0.75,0.375,3.382362,0.88669,1,0,delivered,13.911
wh-0358,2025-08-13T06:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,6.75,2,1,57.845,4.198923,7.625,0.74412,4.198923,9,0.466197,0.652473,0.365964,1.815457,0.777778,0.333333,3.038819,0.723714,1,0,partial,9.455
wh-0358,2025-08-18T20:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,20.75,0,0,52.847,1.122608,7.62,0.743632,3.86849,10,0.491949,0.677407,0.355676,1.937793,0.8,0.3,3.224734,0.83359,1,0,delivered,42.406
wh-0358,2025-08-24T18:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,18.75,6,1,50.603,4.878355,0.383,0.037377,4.878355,11,0.523007,0.732071,0.353059,2.054788,0.818182,0.272727,0.093596,0.019186,0,1,unavailable,17.073
wh-0358,2025-09-02T19:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,19.25,1,0,54.146,0.913288,6.321,0.616863,4.07781,12,0.481022,0.482561,0.365587,1.891355,0.75,0.333333,0.165334,0.040545,0,0,unavailable,0.629
wh-0358,2025-09-09T08:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,8.5,1,0,57.786,0.043527,2.681,0.261638,4.947571,13,0.447139,0.327856,0.370336,1.758584,0.692308,0.307692,0.180961,0.036576,1,1,override,25.534
wh-0358,2025-09-15T07:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.75,0,0,56.049,0.006793,4.418,0.431151,4.984305,14,0.417813,0.225908,0.3722,1.645897,0.714286,0.357143,4.18078,0.838789,1,0,delivered,26.141
wh-0358,2025-09-18T07:00:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.0,3,0,56.018,1.143071,4.449,0.434176,3.848027,15,0.445878,0.440416,0.374599,1.814889,0.733333,0.333333,0.245221,0.063727,0,1,unavailable,32.913
wh-0358,2025-09-25T07:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.25,3,1,53.045,4.053334,2.825,0.27569,4.053334,16,0.421994,0.308575,0.374314,1.716785,0.6875,0.375,0.890804,0.219771,1,1,override,0.529
wh-0358,2025-10-03T07:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.25,4,0,56.618,0.023589,3.849,0.375622,4.967509,17,0.410098,0.277494,0.366242,1.668198,0.705882,0.411765,0.152582,0.030716,0,0,unavailable,24.863
wh-0358,2025-10-05T06:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,6.5,6,1,57.232,3.837266,7.012,0.684298,3.837266,18,0.389021,0.191121,0.366379,1.583997,0.666667,0.388889,3.153921,0.821919,1,0,delivered,0.714
wh-0358,2025-10-13T21:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,21.5,0,0,55.411,0.592148,5.056,0.493413,4.39895,19,0.411805,0.411901,0.369476,1.666624,0.684211,0.368421,4.154903,0.944521,1,0,delivered,0.0
wh-0358,2025-10-17T06:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,6.25,4,1,57.227,3.829146,7.007,0.68381,3.829146,20,0.438441,0.598318,0.378374,1.791038,0.7,0.35,0.493858,0.128973,1,1,override,13.973
wh-0358,2025-10-24T19:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,19.25,4,1,54.511,3.11027,4.291,0.418757,3.11027,21,0.423705,0.434047,0.37509,1.729268,0.714286,0.380952,0.079842,0.02567,1,1,override,0.0
wh-0358,2025-11-02T07:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,7.75,6,0,48.818,1.152793,11.649,1.0,3.838305,22,0.405612,0.291115,0.375728,1.654294,0.727273,0.409091,3.499381,0.9117,1,0,delivered,12.733
wh-0358,2025-11-05T21:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,21.25,2,1,49.413,3.791732,0.0,0.0,3.791732,23,0.427616,0.50832,0.381688,1.734515,0.73913,0.391304,0.09535,0.025147,1,1,override,8.522
wh-0358,2025-11-10T18:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,18.5,0,1,53.991,4.604512,3.771,0.36801,4.604512,24,0.410846,0.339209,0.382208,1.666217,0.75,0.416667,4.18768,0.909473,1,0,delivered,20.359
wh-0358,2025-11-17T18:30:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,18.5,0,1,54.903,3.797508,4.683,0.457012,3.797508,25,0.430792,0.538802,0.387023,1.767075,0.76,0.4,2.773827,0.730433,1,0,partial,24.649
wh-0358,2025-11-23T12:00:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,12.0,6,1,55.502,4.607124,5.282,0.515468,4.607124,26,0.442316,0.605873,0.383857,1.805796,0.769231,0.384615,0.07291,0.015826,0,0,unavailable,36.601
wh-0358,2025-11-28T20:45:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,20.75,4,1,52.563,2.959853,2.343,0.228652,2.959853,27,0.42652,0.399356,0.385197,1.741615,0.740741,0.37037,0.194111,0.065581,0,1,unavailable,29.106
wh-0358,2025-12-08T18:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,18.25,0,0,54.271,0.901019,6.196,0.604665,4.090079,28,0.41363,0.282535,0.384141,1.686347,0.714286,0.392857,0.290941,0.071133,0,1,unavailable,32.192
wh-0358,2025-12-10T21:15:00+05:30,train,1,4.991098,297.681,50.22,60.467,10.247,5.297,0.321911,21.25,2,0,59.261,0.097859,1.206,0.117693,4.893239,29,0.401819,0.208544,0.382598,1.63823,0.689655,0.413793,1.119613,0.228808,1,1,override,13.431
wh-0359,2025-06-20T07:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,7.5,4,1,49.713,2.592295,1.66,0.144725,2.592295,0,,,,,,,0.566599,0.21857,1,1,override,45.705
wh-0359,2025-06-26T19:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.0,3,1,48.973,3.939808,0.92,0.080209,3.939808,1,0.21857,0.21857,,0.566599,1.0,1.0,2.593991,0.658405,1,0,partial,3.459
wh-0359,2025-07-02T08:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,8.5,2,0,52.2,0.011936,7.323,0.638448,4.579651,2,0.438488,0.372512,0.219918,1.580295,1.0,0.5,0.023819,0.005201,0,1,unavailable,14.915
wh-0359,2025-07-08T20:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,20.0,1,0,53.946,0.441548,5.577,0.486225,4.150039,3,0.294059,0.243953,0.271959,1.06147,0.666667,0.666667,0.587306,0.141518,1,1,override,27.695
wh-0359,2025-07-16T17:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,17.25,2,1,49.201,3.315225,1.148,0.100087,3.315225,4,0.255924,0.208101,0.24461,0.942929,0.75,0.75,0.037029,0.011169,1,1,override,16.289
wh-0359,2025-07-22T12:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,12.5,1,1,54.94,4.330706,6.887,0.600436,4.330706,5,0.206973,0.139175,0.239692,0.761749,0.8,0.8,0.136087,0.031424,1,1,override,23.028
wh-0359,2025-07-29T19:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.0,1,1,56.674,3.827113,8.621,0.751613,3.827113,6,0.177714,0.101462,0.228379,0.657472,0.833333,0.833333,3.304562,0.863461,1,0,delivered,2.803
wh-0359,2025-08-02T20:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,20.75,5,1,53.723,3.47353,5.67,0.494333,3.47353,7,0.275678,0.368162,0.319824,1.035628,0.857143,0.714286,2.617235,0.75348,1,0,partial,12.264
wh-0359,2025-08-09T06:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,6.75,5,0,54.781,0.2658,4.742,0.413426,4.325787,8,0.335404,0.503023,0.338336,1.233329,0.875,0.625,0.088586,0.020479,0,1,unavailable,0.0
wh-0359,2025-08-14T06:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,6.0,3,1,57.847,4.203078,9.794,0.85388,4.203078,9,0.300412,0.334133,0.333987,1.106135,0.777778,0.666667,3.131546,0.74506,1,0,partial,11.072
wh-0359,2025-08-21T20:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,20.75,3,1,54.542,2.847648,6.489,0.565737,2.847648,10,0.344877,0.477957,0.343783,1.308676,0.8,0.6,0.106321,0.037337,0,0,unavailable,44.007
wh-0359,2025-08-25T06:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,6.0,0,1,58.227,2.999416,10.174,0.88701,2.999416,11,0.316919,0.32374,0.339498,1.199371,0.727273,0.545455,2.479175,0.826553,1,0,delivered,0.0
wh-0359,2025-08-30T18:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.75,5,1,54.731,3.934494,6.678,0.582214,3.934494,12,0.359388,0.499725,0.354252,1.306021,0.75,0.5,2.865471,0.728295,1,0,partial,2.66
wh-0359,2025-09-06T21:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,21.5,5,1,51.514,4.565993,3.461,0.301744,4.565993,13,0.387766,0.579724,0.354266,1.425979,0.769231,0.461538,0.346059,0.07579,0,0,unavailable,30.347
wh-0359,2025-09-13T18:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.25,5,1,57.21,4.465688,9.157,0.798344,4.465688,14,0.365482,0.403347,0.350707,1.348842,0.714286,0.428571,4.417735,0.989262,1,0,delivered,10.468
wh-0359,2025-09-21T08:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,8.5,6,0,51.825,0.541313,7.698,0.671142,4.050274,15,0.407067,0.608417,0.372836,1.553435,0.733333,0.4,0.183649,0.045342,0,0,unavailable,27.322
wh-0359,2025-09-27T18:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.25,5,1,53.566,3.859425,5.513,0.480645,3.859425,16,0.384459,0.411341,0.371464,1.467823,0.6875,0.375,2.366314,0.613126,1,0,partial,11.335
wh-0359,2025-09-29T21:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,21.75,0,1,55.635,2.702758,7.582,0.661029,2.702758,17,0.39791,0.481966,0.364367,1.520676,0.705882,0.352941,0.060561,0.022407,0,1,unavailable,22.396
wh-0359,2025-10-07T18:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.0,1,1,54.977,2.588479,6.924,0.603662,2.588479,18,0.377049,0.32112,0.364398,1.439558,0.666667,0.388889,2.40957,0.930883,1,0,delivered,17.122
wh-0359,2025-10-13T18:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.0,0,0,48.88,0.106071,10.643,0.927899,4.485516,19,0.406198,0.534537,0.375621,1.490611,0.684211,0.368421,0.070871,0.0158,0,0,unavailable,0.0
wh-0359,2025-10-21T18:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,18.0,1,1,48.121,4.084048,0.068,0.005929,4.084048,20,0.386678,0.352979,0.375867,1.419624,0.65,0.35,0.169546,0.041514,0,1,unavailable,46.402
wh-0359,2025-10-24T19:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.0,4,1,49.617,4.47828,1.564,0.136356,4.47828,21,0.370242,0.243966,0.374101,1.360097,0.619048,0.380952,1.14263,0.255149,1,1,override,8.993
wh-0359,2025-10-29T08:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,8.25,2,1,52.39,4.075542,4.337,0.378117,4.075542,22,0.36501,0.24788,0.366286,1.350212,0.636364,0.409091,0.173825,0.042651,0,1,unavailable,12.93
wh-0359,2025-11-07T21:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,21.25,4,1,54.661,3.980315,6.608,0.576112,3.980315,23,0.350995,0.17605,0.364216,1.299065,0.608696,0.434783,3.197701,0.803379,1,0,delivered,19.068
wh-0359,2025-11-10T19:15:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.25,0,1,46.781,3.100471,0.0,0.0,3.100471,24,0.369844,0.395615,0.367829,1.378175,0.625,0.416667,0.149922,0.048355,0,0,unavailable,4.087
wh-0359,2025-11-19T17:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,17.5,2,1,47.273,4.266363,0.0,0.0,4.266363,25,0.356984,0.274074,0.365862,1.329044,0.6,0.4,0.286166,0.067075,0,1,unavailable,8.69
wh-0359,2025-11-24T19:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.0,0,0,51.031,0.615738,8.492,0.740366,3.975849,26,0.345834,0.201624,0.363063,1.288934,0.576923,0.423077,3.450179,0.867784,1,0,delivered,47.555
wh-0359,2025-11-30T07:45:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,7.75,6,0,59.048,0.116617,0.475,0.041412,4.47497,27,0.365166,0.43478,0.369661,1.36898,0.592593,0.407407,0.146834,0.032812,0,1,unavailable,7.85
wh-0359,2025-12-07T19:30:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,19.5,6,0,49.54,0.90089,9.983,0.870357,3.690697,28,0.353296,0.294091,0.368202,1.325332,0.571429,0.428571,3.619314,0.980659,1,0,delivered,26.924
wh-0359,2025-12-14T21:00:00+05:30,train,1,4.591587,199.908,48.053,59.523,11.47,6.421,0.20318,21.0,6,1,50.411,4.472752,2.358,0.20558,4.472752,29,0.374929,0.53439,0.379476,1.404435,0.586207,0.413793,0.047766,0.010679,0,1,unavailable,19.11
wh-0360,2025-06-21T20:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,20.5,5,1,52.455,3.531811,4.022,0.336231,3.531811,0,,,,,,,0.217926,0.061704,1,1,override,30.819
wh-0360,2025-06-29T08:45:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,8.75,6,1,54.482,3.379045,6.049,0.505685,3.379045,1,0.061704,0.061704,,0.217926,1.0,1.0,2.67189,0.790723,1,0,partial,15.791
wh-0360,2025-07-04T17:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,17.25,4,1,53.541,4.416131,5.108,0.427019,4.416131,2,0.426213,0.316861,0.364509,1.444908,1.0,0.5,3.977919,0.90077,1,0,delivered,7.53
wh-0360,2025-07-10T20:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,20.25,3,1,55.346,3.91804,6.913,0.577913,3.91804,3,0.584399,0.521229,0.372322,2.289245,1.0,0.333333,0.121555,0.031024,0,0,unavailable,5.581
wh-0360,2025-07-13T17:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,17.25,6,1,52.425,3.715943,3.992,0.333723,3.715943,4,0.446055,0.349657,0.401727,1.747322,0.75,0.25,0.22837,0.061457,0,0,unavailable,4.418
wh-0360,2025-07-23T18:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,18.0,2,1,53.946,3.5318,5.513,0.460876,3.5318,5,0.369136,0.248787,0.390863,1.443532,0.6,0.2,0.164178,0.046486,1,1,override,25.89
wh-0360,2025-07-26T19:45:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.75,5,1,58.666,4.743873,10.233,0.855459,4.743873,6,0.315361,0.177982,0.376524,1.230306,0.666667,0.333333,3.846456,0.810826,1,0,delivered,18.389
wh-0360,2025-08-04T17:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,17.25,0,1,54.408,2.857564,5.975,0.499498,2.857564,7,0.386141,0.399477,0.389329,1.604042,0.714286,0.285714,2.595511,0.908295,1,0,delivered,18.638
wh-0360,2025-08-06T21:45:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,21.75,2,1,57.116,3.969928,8.683,0.725882,3.969928,8,0.451411,0.577563,0.403051,1.727976,0.75,0.25,3.432066,0.864516,1,0,delivered,11.179
wh-0360,2025-08-15T20:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,20.25,4,1,56.316,4.437614,7.883,0.659004,4.437614,9,0.497311,0.677997,0.401566,1.917319,0.777778,0.222222,4.133926,0.931565,1,0,delivered,19.947
wh-0360,2025-08-22T21:45:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,21.75,4,1,52.701,4.435328,4.268,0.356797,4.435328,10,0.540737,0.766746,0.402618,2.13898,0.8,0.2,0.15538,0.035032,0,0,unavailable,18.207
wh-0360,2025-08-27T07:45:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,7.75,2,0,53.226,0.454032,7.169,0.599314,4.722143,11,0.494763,0.510646,0.410488,1.958652,0.727273,0.181818,0.653131,0.138312,1,1,override,24.608
wh-0360,2025-09-01T21:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,21.0,0,1,53.988,4.042994,5.555,0.464387,4.042994,12,0.465059,0.380329,0.405172,1.849859,0.75,0.25,0.510998,0.126391,1,1,override,0.0
wh-0360,2025-09-09T06:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,6.0,1,0,56.177,0.997874,4.218,0.352617,4.178301,13,0.439008,0.291451,0.399601,1.74687,0.769231,0.307692,0.133407,0.031929,0,1,unavailable,5.253
wh-0360,2025-09-11T19:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.0,3,1,56.036,4.782598,7.603,0.635596,4.782598,14,0.409931,0.200618,0.399081,1.631622,0.714286,0.357143,4.721573,0.98724,1,0,delivered,26.198
wh-0360,2025-09-18T21:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,21.5,3,1,51.396,3.989125,2.963,0.247701,3.989125,15,0.448418,0.475936,0.411565,1.837619,0.733333,0.333333,2.805524,0.703293,1,0,partial,15.148
wh-0360,2025-09-24T18:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,18.5,2,0,56.717,0.565847,3.678,0.307474,4.610328,16,0.464348,0.555511,0.403244,1.898113,0.75,0.3125,2.93538,0.636697,1,0,partial,14.143
wh-0360,2025-10-02T17:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,17.5,3,1,56.669,2.939146,8.236,0.688514,2.939146,17,0.474486,0.583926,0.3933,1.959129,0.764706,0.294118,0.057785,0.01966,0,0,unavailable,0.218
wh-0360,2025-10-06T07:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,7.5,0,1,48.822,4.210449,0.389,0.03252,4.210449,18,0.449218,0.386433,0.396164,1.853499,0.722222,0.277778,1.057099,0.251066,1,1,override,2.625
wh-0360,2025-10-14T19:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.25,1,1,55.384,2.986859,6.951,0.58109,2.986859,19,0.438789,0.339054,0.388128,1.811583,0.736842,0.315789,2.986515,0.999885,1,0,delivered,10.563
wh-0360,2025-10-19T06:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,6.5,6,0,49.345,1.104178,11.05,0.923759,4.071997,20,0.466844,0.570345,0.397574,1.870329,0.75,0.3,0.052581,0.012913,0,0,unavailable,36.749
wh-0360,2025-10-27T19:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.0,0,1,53.29,2.994,4.857,0.406036,2.994,21,0.445228,0.375244,0.399854,1.78377,0.714286,0.285714,0.211713,0.070712,0,0,unavailable,18.502
wh-0360,2025-10-31T19:30:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.5,4,1,54.886,4.853444,6.453,0.539458,4.853444,22,0.428204,0.268658,0.398374,1.712313,0.681818,0.272727,0.605421,0.12474,1,1,override,11.014
wh-0360,2025-11-05T07:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,7.25,2,1,50.92,5.159228,2.487,0.207908,5.159228,23,0.41501,0.218287,0.394501,1.664187,0.695652,0.304348,0.357627,0.069318,0,1,unavailable,27.69
wh-0360,2025-11-11T19:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,19.0,1,1,56.063,3.923499,7.63,0.637853,3.923499,24,0.400606,0.166148,0.392325,1.609747,0.666667,0.333333,3.43324,0.875046,1,0,delivered,30.655
wh-0360,2025-11-20T06:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,6.0,3,1,52.278,4.382952,3.845,0.321435,4.382952,25,0.419584,0.414262,0.395481,1.682687,0.68,0.32,0.267035,0.060926,0,1,unavailable,34.284
wh-0360,2025-11-23T06:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,6.0,6,1,56.229,4.330485,7.796,0.65173,4.330485,26,0.405789,0.290594,0.393887,1.628239,0.653846,0.346154,0.080724,0.018641,0,1,unavailable,12.766
wh-0360,2025-11-28T17:00:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,17.0,4,1,57.324,5.086277,8.891,0.74327,5.086277,27,0.391451,0.195411,0.393378,1.570923,0.62963,0.37037,5.086277,1.0,1,0,delivered,10.341
wh-0360,2025-12-08T18:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,18.25,0,1,52.749,4.643177,4.316,0.360809,4.643177,28,0.413185,0.477017,0.40246,1.696472,0.642857,0.357143,3.705634,0.798082,1,0,partial,14.759
wh-0360,2025-12-11T06:15:00+05:30,train,0,5.176175,213.364,48.433,60.395,11.962,11.784,0.127585,6.25,3,1,51.082,2.880292,2.649,0.221451,2.880292,29,0.426457,0.58939,0.401647,1.765753,0.655172,0.344828,0.054229,0.018828,0,1,unavailable,23.949
wh-0361,2025-06-22T06:15:00+05:30,train,0,4.743359,248.545,49.273,59.163,9.89,9.696,0.180546,6.25,6,1,54.723,2.859279,5.45,0.551062,2.859279,0,,,,,,,0.159848,0.055905,0,1,unavailable,39.073
